Source,Type,URL,Title,Authors,Date,Content
100percentfedup,['bias'],http://100percentfedup.com/crooked-hillary-clintons-latest-speech-to-be-crashed-by-angry-haitians-pushing-for-answers/,CROOKED HILLARY CLINTONS Latest Speech To Be Crashed By Angry HAITIANS Pushing For Answers,['Fed Up'],2017-05-19 08:20:56+00:00,"Hillary Clinton always goes back to the black community and this is just another case of pandering. Its pretty sickening that shes even being asked to speak at a college commencementANY college commencement! The Clinton GRIFTERS also owe the Haitian community answers on where money went after the Haiti earthquake relief effort. The Haitian community is up in arms over much that happened after the 2010 earthquake. This should be interesting: Here is how the Clintons used the money that Americans donated to help the devastated residents of Haiti to enrich themselves: On June 8, Hillary Clinton is scheduled to serve as the Class of 2017 commencement speaker at Medgar Evers College in Brooklyn, New York, where she will also be awarded an honorary degree. The announcement has incited protests from several members of the Haitian community who plan to protest the speech and are pushing the colleges president, Rudy Crew, to rescind the invitation. PANDERING TO THE BLACK COMMUNITY IN TIMES OF TROUBLE: Every time the Clintons get in a bind, they run to the black community to whitewash their tarnished image, said Komokoda, the Haitian group protesting the speech, in a statement. After Bill Clinton was impeached for lying under oath in the Monica Lewinsky affair, he brought in Jesse Jackson and a host of black preachers to lead prayers with him at the White House. To divert attention from her deleted emails debacle, Hillary had Bill DeBlasios wife, Chirlane McCray, bring her to Brownsville, one of the most impoverished neighborhoods in Brooklyn, for a photo op with little black children. When newspaper editorials and cartoons were blasting her for her unending lies and demanding investigations and prosecutions, former New York City mayor David Dinkins brought her out for a keynote speech at his Dinkins Leadership & Public Policy Forum at Columbia University. Today, for her resurrection from a shameful defeat by the last person most reasonable people felt could ever be president of the United States, the dirty work falls to Rudy Crew. HAITI RELIEF SCAM  QUESTIONS REMAIN: The Clintons role in Haiti has incited immense criticism and has tarnished their relationship with the Haitian community. In 2010, Haiti suffered a massive earthquake. Several NGOs and the United Nations flocked to Haiti to help relief efforts, but their intervention came with several costs. In 2011, UN Peacekeepers caused a massive cholera outbreak that killed at least 9,500 people and sickened 800,000 others. During this time, Bill Clinton served as the United Nations Special Envoy to Haiti while Hillary Clinton served as secretary of state. While the Clinton Foundation has staunchly defended their role in Haiti, their involvement in the country has been far from successful. Many of the most notable investments the Clintons helped launch, such as the new Marriott in the capital, have primarily benefited wealthy foreigners and the islands ruling elite, who needed little help to begin with, wrote Jonathan Katz for Politico in 2015. For Komokoda and many Haitians, the Clintons epitomize NGOs and corporations exploiting the crisis and relief efforts in Haiti for their own gain. Haitians also blame the Clintons for the controversial rule of former Haitian President Michel Martelly, who stepped down in February 2016 due to his record of corruption after the Clintons helped him get elected in 2010. MORE ON THE CLINTON FOUNDATION SCAM ON HAITI: Read more: Observer"
100percentfedup,['bias'],http://100percentfedup.com/germany-kicking-residents-make-way-refugees-nurse-shocked-kicked-flat-16-years/,GERMANY KICKING RESIDENTS OUT To Make Way For Refugees: Nurse Shocked After Being Kicked Out Of Same Flat For 16 Years,['Fed Up'],2017-05-19 01:27:05+00:00,"Stories of governments removing citizens from their homes and apartments in European nations and replacing them with migrants in need of government subsidized housing is becoming more and more common. The Obama regime set the ball in motion for fair share housing or social engineering. Will our legislators be able to stop the insanity of displacing citizens who are receiving housing subsidies from our government in favor of refugees or illegal aliens? Having lived in the same flat for 16 years, a German woman is being forced to move out to make way for refugees, because building a new shelter is too expensive. The 51 year-old nurse, who has helped asylum seekers in the past, was shocked by the news. Bettina Halbey, who lives alone in the small town of Nieheim, received a letter from her landlord and the local municipality at the start of September, Die Welt newspaper reported on Thursday. I was completely shocked and I cant even begin to find the words to describe how the city has treated me, Halbey told the German publication. I have had to go through a lot of difficulties recently, and then I get this notice. It was like a kick in the teeth. Halbey will have until May 2016 to find a new place to live, along with her dog and her cat. The three-story building, where she rented a 90 sq/m flat will now be turned into accommodation for refugees, who are seeking to make Germany their new home. The mayor of Nieheim, Rainer Vidal, which has a population of just over 6,000, defended the decision to send the nurse packing, saying converting the building would be the cheapest option. A new residential unit for 30 refugees in Nieheim would cost 30,000 ($33,600). This solution will cost me nothing, he told Die Welt. Over half the population of Germany lives in rented accommodation and the country has laws to defend the rights of tenants. Normally, only a private individual can terminate the terms of a contract for personal use. A municipality cannot move into a flat as a legal entity, so the process is legally highly questionable, Ulrich Ropertz, spokesman of the German Tenants Federation, told the Telegraph. Via: RT News In Italy, an elderly gentleman in the video is Luigi Fogli, a businessman in his 80s, who runs a hotel (Hotel Lory) in Ficarolo, in the province of Rovigo, Italy. Not long ago, he inquired about providing asylum accommodation services from the local government, but chose not to pursue the matter further when he found out that he would only be paid 7 euros per refugee per night. At that point, the local prefecture simply confiscated his hotel and forced the invaders upon him. He tried to block their admission and, in fact, managed to hold it up for a few hours. But, eventually, he succumbed and the invaders arrived. Apparently he fainted at some point during the proceedings."
100percentfedup,['bias'],http://100percentfedup.com/brilliant-scholar-victor-davis-hanson-utterly-demolishes-trump-putin-collusion-narrative-video/,BRILLIANT! SCHOLAR VICTOR DAVIS HANSON Utterly Demolishes Trump-Putin Collusion Narrative [Video]  100percentfedUp.com,['Fed Up'],2017-05-18 22:28:03+00:00,"This is by far the best analysis yet of the entire ordeal of the Trump-Russia collusion lie. Victor Davis Hanson goes through what brought us to where we are with this charade. He goes through all of the things that Obama and Clinton did that could be misconstrued as supporting the RussiansRemember the sale of our uranium? How about the big reset button that Hillary Clinton presented to the RussiansYes, if President Trump did any of that he would be accused of working for the Kremlin. Hanson calls this entire case the BIG LIE and we couldnt agree more! He nails it! We think Tucker needs to bring Hanson back ASAP!"
100percentfedup,['bias'],http://100percentfedup.com/major-airline-forces-u-s-soldier-to-do-what/,MAJOR AIRLINE FORCES U.S. Soldier To Do WHAT?!,['Fed Up'],2017-05-18 20:26:51+00:00,"Shameful is the only way to describe the unconscionable act of disrespect by United Airlines for one of our nations bravest United Airlines forced a National Guard officer to pay a $200 fee for an overweight bag after returning home from a 21-month long deployment, according to Fox 7 Austin. First Lieutenant John Rader had to pay the fee while attempting to board his flight from El Paso Monday night because his bag, containing his Kevlar body armor, two helmets and his boots, was over the airlines weight limit. I was told point blank that Id have to pay $200 for the overage or find another bag to siphon stuff off with, Rader told Fox 7. Well, I didnt have another bag so I was caught in a bind, do I go home without my stuff or without it. United allows active military members to check five bags for free as long as they are all under 70 pounds, a United spokesperson told Fox 7. Rader said the airline wouldnt budge, and he was forced to pay the fee. Daily Caller"
100percentfedup,['bias'],http://100percentfedup.com/breitbarts-joel-pollack-brilliantly-shuts-view-lunatics-video/,BREITBARTS JOEL POLLACK Brilliantly Shuts Down The View Lunatics [Video],['Fed Up'],2017-02-26 14:13:14+00:00,"Joel Pollack of Breitbart News cant get a word in edgewise with this gaggle of lunatics Watch Joy Behar as she hilariously attempts to tie anti-semitism to Breitbart News while interviewing their senior editor who happens to be an orthodox Jew. When Behars attempt to prove that Breitbart is an anti-semitic news site, her leftist co-host Sunny Holstein attempts to pin racism and anti-semitism on Breitbarts former boss Steve Bannon. When that didnt work, Joy Behar attempts to say that it doesnt look like Steve Bannon and Reince Priebus get along because of the their body language. When Pollack dispels their ridiculous attempts to convince their viewers that Trumps top officials in his administration dont get along, Behar just resorts to the behavior one would expect from a 3 year old and calls President Trump a liar. You almost have to feel sorry for these unhinged rabidly leftist hagsalmost."
100percentfedup,['bias'],http://100percentfedup.com/category/news/,100percentfedUp.com,[],,Stay In The Loop! Subscribe Don't miss a single thing. Submit your email address below and we'll keep you in the loop.
100percentfedup,['bias'],http://100percentfedup.com/category/news/immigration/,Immigration Archives,[],,Stay In The Loop! Subscribe Don't miss a single thing. Submit your email address below and we'll keep you in the loop.
wordpress,"['bias', 'conspiracy']",https://russiamil.wordpress.com/2017/05/16/mcis-2017-sergei-rudskoi-slides/feed/,Comments on: MCIS 2017: Sergei Rudskoi slides,[],2017-05-16 00:00:00,
wordpress,"['bias', 'conspiracy']",https://russiamil.wordpress.com/2017/05/10/mcis-2017-cooperation-lost-in-translation/feed/,Comments on: MCIS 2017: Cooperation lost in translation,[],2017-05-10 00:00:00,
wordpress,"['bias', 'conspiracy']",https://russiamil.wordpress.com/2017/05/08/mcis-2017-missile-defense-slides/feed/,Comments on: MCIS 2017 Missile Defense slides,[],2017-05-08 00:00:00,
wordpress,"['bias', 'conspiracy']",https://russiamil.wordpress.com/2017/05/05/mcis-2017-belarusian-defense-minister-slides/feed/,Comments on: MCIS 2017 Belarusian Defense Minister slides,[],2017-05-05 00:00:00,
wordpress,"['bias', 'conspiracy']",https://russiamil.wordpress.com/2017/05/03/mcis-2017-gerasimov-slides/feed/,Comments on: MCIS 2017 Gerasimov slides,[],2017-05-03 00:00:00,"2007-Internet/hacking attack against Estonia 2008-Armed provocation and subsequent annexation of Georgian territory. 2010-Beginning of massive anti-American propaganda campaign in Russian media 2014-present- Armed provocation/annexation of Crimea; military involvement in SE Ukraine 2014-present-Aggressive military maneuvers against US/NATO 2015-present-Aiding and abetting the slaughter of innocent civilians in Syria 2015-16 Election manipulation in US 2016-17 Election manipulation in Europe (Montenegro, France, Germany)"
wordpress,"['bias', 'conspiracy']",https://russiamil.wordpress.com/2017/05/01/russias-armaments-on-parade/feed/,Comments on: Russias armaments on parade,[],2017-05-01 00:00:00,"1. BREM-1M Armored Repair and Recovery Vehicle (ARRV) which entered service around 2012. 2. BTR-82A or AM Armored Personnel Carrier (APC). The BTR-82A was officially adopted in 2013 and manufactured until the BTR-82AM was adopted in 2014. The BTR-82AM project modernizes existing BTR-80 APCs instead of manufacturing completly new vehicles as was done with the BTR-82A. The BTR-82AM also incorporates several upgrades. The only way I can visually distinguish between the 2 is where the forward right side firing port of the BTR-80 is removed and a plate is welded over the location. 3. BREM-1M. 4. BTR-82A or AM in green followed by 1 in white followed by the Tor-M2D2 self-propelled air defense missile system (ADMS). This variant should still be in the trial stage as it first appeared this year, although the Tor-M2U on which it is based is in service. 5. Old WWII piece. I dont keep up with these although some have been put into service with pro-Russian separatists in the Novorussia region of Ukraine. 6. KamAZ-65225 tractor with ChMZAP-9990-0000073-02 trailer for carrying any vehicles that break down along the parade route. First appeared around 2009. 7. T-72B3 Main Battle Tank (MBT) with additional armor. First appeared on 4/5/2017. 8. BMP-3 Infantry Fighting Vehicle (IFV) (mid-production model) followed by 2 x Kurganets-25 IFVs. 9. Duplicate of photo 4? 10. 9P78-1 Transporter Erector Launcher (TEL) of the 9K720 Iskander-M ballistic missile complex. I havent fully researched it yet but believe it was adopted in 2006 with most deliveries starting in 2013. 11. Pantsir-S1 (SA-22B Greyhound-B) of the 96K6 Self Propelled Air Defense Gun Missile System. 12. BMP-K or K-17 or VPK-7829 APC  The official designation isnt yet clear but this wheeled APC is likely still in the trial stages. The Bumerang chassis is expected to be a basis for several other vehicles being developed. 13. 2S35 Coalition-SV 152-mm self-propelled howitzer. It made its appearance during rehearsals for the 2015 parade. I believe it is still undergoing trials. 14. 2S19M2 MSTA-S 152-mm Self-Propelled Howitzer. Adopted in 2012. 15. Kurganets-25 IFV. The base vehicle is used for this vehicle and the Kurganets-25 tracked APC (not photographed). They made their appearance in 2015 rehearsals and are still undergoing trials. Russia recently announced that they will not enter mass production until 2021. http://defence-blog.com/army/russia-to-start-mass-production-of-advanced-kurganets-25-combat-vehicles-in-2021.html 16. T-14 Armata MBT. Still undergoing trials and I dont expect more than 300 of them enter service through 2020. 17. T-14 18. 2S35 19. 9A317 Transporter Erector Launcher and Radar (TELAR) of the Buk-M2 Self-Propelled Air Defense Missile System (9K317 complex). Adopted in 2008. The newer Buk-M3 entered military trials in 2016. 20. 9A331MU Tor-M2U Self Propelled Air Defense Missile System. Adopted in 2015. 21. BMP-K or K-17 or VPK-7829. LOGISTICS VEHICLES: 1. KT-L Light Wheeled Repair and Recovery Vehicle. 2. BREM-1M ARRV. 3. REM-KL Light Wheeled Repair and Recovery Vehicle, Ural-532362-1042 chassis. 4. KT-L 5. KET-T on MAZ-537 chassis. 6. KAMAZ-65225 tractor with ChMZAP-9990-0000073-02 trailer. ARMATA TANKS AND VARIOUS ARTILLERY: 1. T-72B3 with additional armor. 2. 2S35 3. 2S19M2 4. 9A317 Buk-M2 5. 9A331MU Tor-M2U 6. T-14 7. T-14 8. BMD-4M Airborne Infantry Fighting Vehicle. Adopted in 2015. 9. BTR-MDM Airborne Armored Personnel Carrier (barely seen on the video)  Near the end of military testing and expected to be adopted this year. KORNET AND BTRs: 1. BMP-3 (IFV) circa 2008 modernization. The PL-1 pulse laser IR illuminator can be seen on the right side (viewers left) of the main gun. 2. Kurganets-25 IFV 3. Kurganets-25 IFV 4. ASN-233115 Tigr-M SpN Special Purpose Vehicle. 5. 9P163-3 Kornet-D1 Self-Propelled Anti-Tank Guided Missile System. Adopted in 2015. The Kornet-EM is the export variant. 6. ASN-233115  Likely in service with Internal Troops (VV) of the Ministry of Internal Affairs (MVD) based on other vehicles with blue lights in this years rehearsals being operated by the maroon beret wearing MVD troops. 7. 8, and 9. BTR-82A or BTR-82AM ARCTIC BRIGADE AND S-400: 9. from above  BTR-82A or BTR-82AM 1. BTR-82A or BTR-82AM 2. Tor-M2DT Self Propelled Air Defense Missile System on DT-30PM transporter chassis. The fighting module is based on the Tor-M2U. 3. Pantsir-SA Self Propelled Air Defense Missile System on DT-30PM transporter chassis. The radars appear to be based on those used on the wheeled Pantsir-S2 with the engagement radar (mounted at the rear) showing some modifications. 4. 5P85SE2 Transporter Erector Launcher (TEL) of the S-400 air defense missile system. Easily confused with the 5P85SE of the S-300PMU system. A LITTLE OF EVERYTHING: 1. BMP-3 circa 2008 2. 9A317 Buk-M2 3. 9A331MU Tor-M2U 4. ASN-233115 5. Kornet-D1 6. AMN-233114 Tigr-M with Arbalet-DM (Crossbow-DM) remote weapons station. 7. 9P78-1 TEL Iskander-M 8. KAMAZ-63968 Typhoon-K Mine Resistant Ambush Protected (MRAP) vehicle. Entered service in 2014, initially with Special Purpose (Spetsnaz) brigades of the Ministry of Defense. Also observed in use with engineers conducting route clearance (counter-mine) operations. Observed on August 4, 2016 with what appeared to be a 12.7-mm mounted in a remote weapons station. The one in the video is operated by MVD. 9. Ural-63095 Typhoon-U MRAP. Adopted in 2015. The one in the video is operated by MVD. 10. BTR-MDM Airborne Armored Personnel Carrier. 11. BMD-4M Airborne Infantry Fighting Vehicle. 12. T-72B3 with additional armor. 13. Pantsir-S1 Air Defense Gun-Missile System. 14. 5P85SE Transporter Erector Launcher (TEL) of the S-300PMU air defense missile system. Im dont have a high degree of confidence in this ID. Could be another S-300 series but I dont believe this one is an S-400. 15. BMP-K or K-17 or VPK-7829 Bumerang wheeled APC. 16. ,17  Possibly either medical services, Military Automobile Inspectorate (VAI), or 1 medical followed by 1 VAI vehicle. SA-17: 9A317 x 4 followed by at least 2 x Tor-M2U. YARS: Note that the ICBMs are accompanied by AMN-233114 Tigr-M with Arbalet-DM vehicles. These and other vehicles such as the BMPD Typhoon-M Anti-Sabotage Fighting Vehicle (not in the parade) conduct route reconnaissance and security for the mobile ICBMs of the Strategic Rocket Forces."
wordpress,"['bias', 'conspiracy']",https://russiamil.wordpress.com/2017/04/07/the-us-airstrike-in-syria-and-russia/feed/,Comments on: The US airstrike in Syria and Russia,[],2017-04-07 00:00:00,"What evidence is there from an independent source? All we have are reports from the side that gains the most from blaming Assad. I know the kneejerk reaction of the west is execute first and then think later that ended up in invasions of Iraq and Afghanistan how did that work out exactly? Oh yes no WMDs in Iraq and Osama Bin Laden was found and murdered in Pakistan. My eyes are open, as is my mind. Trump said it was Americas national security that was at stake perhaps Assad was within 45 minutes of launching a WMD strike on the US If people werent getting murdered it would be funny."
wordpress,"['bias', 'conspiracy']",https://russiamil.wordpress.com/2017/03/17/new-gerasimov-article-on-nature-of-warfare/,New Gerasimov article on nature of warfare,['Dmitry Gorenburg'],2017-03-17 00:00:00,"Valery Gerasimov, the Chief of the Russian General Staff, has published a new article on the nature of modern warfare. Given how much attention has been paid to his 2013 article on this topic, it seems worthwhile to quickly review whats changed in the last four years. The most important observation, though, is how much hasnt changed. Gerasimov still focuses on the American origin of hybrid warfare, both attributing the origin of the term to American theoretical writings and discussing its implementation in the Middle East, and particularly in Syria. Gerasimovs discussion of the origins of the conflict in Syria is worth citing at length. He notes that in the first stage, internal Syrian tensions were transformed into armed actions by the opposition. The opposition was supported by foreign trainers and an active information war from abroad. Subsequently, terrorist groups supplied and organized from abroad then entered the conflict against Syrian government forces. The conclusion that Gerasimov draws is that hybrid warfare is actively practiced by the United States and other NATO members, in large part because this type of action does not fall under the definition of aggression. Nevertheless, Gerasimov isnt eager to assume that the hybrid warfare concept is here to stay or to introduce it into official Russian discourse. Instead he focuses (as in the 2013 article) on the continuing erasure of the boundary between conditions of war and peace. He highlights that it is more and more common for a countrys sovereignty and national security to be threatened in peacetime. The spectrum of reasons for use of military force is continually expanding, with force being more often used to secure a states economic interests or to enforce democratic values in another country. Much of this is a repeat of the 2013 argument, with the focus on Western states using a wide spectrum of measures (political, economic, diplomatic, informational) combined with the protest potential of the population, to ensure that their interests are observed. Cyber warfare is added to this list, with an example of cyber attacks on Iranian energy infrastructure. What seems interesting to me is the second half of the article, where Gerasimov discusses how Russia is responding to this heightened risk of new generation warfare. Here, Gerasimov drops all the discussion of hybrid and information warfare. Instead, his focus is very much old school: a discussion of strategic deterrence with nuclear weapons and long range aviation. To this is added the development of long range cruise missiles and other precision-guided munitions, next generation fighter aircraft, modern ships, etc. There is also a discussion of advances in automation and electronic warfare. In other words, Russia is preparing to respond to this threat environment by strengthening its conventional and nuclear military capability. There is virtually no discussion of Russian efforts to engage in information warfare or hybrid warfare of any kind. Little green men play no role in this vision of Russian military power. Instead, we are given to understand that Russia will respond to any aggression with overwhelming force. Advertisements"
wordpress,"['bias', 'conspiracy']",https://russiamil.wordpress.com/2017/03/17/new-gerasimov-article-on-nature-of-warfare/feed/,Comments on: New Gerasimov article on nature of warfare,[],2017-03-17 00:00:00,
wordpress,"['bias', 'conspiracy']",https://russiamil.wordpress.com/2016/11/15/russias-strategic-calculus-threat-perceptions-and-military-doctrine/,Russias Strategic Calculus: Threat Perceptions and Military Doctrine,['Dmitry Gorenburg'],2016-11-15 00:00:00,"PONARS Eurasia has just published my memo on Russias Strategic Calculus from our September policy conference in Washington. Im reposting it here. Lots of other very interesting memos are available on the PONARS website. - Russian foreign policy is driven by the political elites search for a new basis for national self-esteem after the collapse of the Soviet Union disrupted old Soviet identities. The collapse did not discredit the Soviet Unions status as a great power, which has thus remained a core aspiration for Russian political elites. As a result of their perception of Russias appropriate status in the world and in their region, they have also sought to maintain Russias role as a guiding force among the newly independent states that formerly made up the Soviet Union. This combination of Russia as a global great power and regional hegemon is seen as providing the ruling elite with a source of legitimacy with their domestic constituency. Most of Russias immediate foreign policy goals are focused on its immediate neighborhood. These include maintaining friendly or at least compliant governments in neighboring states and, failing that, keeping unfriendly neighboring governments weak and off balance. All of this is placed in a global context because in addition to securing its periphery, these goals also serve to prevent encroachment by Western states in Russias desired geographic sphere of influence. Beyond these overarching goals, Russian leaders are focused on ensuring Russias domestic stability, territorial integrity, and sovereignty. These are primarily defensive goals that seek to ensure the survival of the state and its ruling elite in their current form, rather than aggressive goals that seek to expand Russias territory or its sphere of influence. Most of Russias military and security policies are designed to secure the state and its current territory against potential attacks and to counter the threats that Russian leaders see facing their country. Moreover, Russian leaders do not really have a well-developed strategy on how to achieve this in their immediate neighborhood. Instead, they have a toolkit of political and military tactics and are open to opportunities to use this toolkit. Russias Threat Perception The main threats to Russian security, as identified by Russias political and military leadership, are spelled out in the most recent edition of the countrys military doctrine announced in December 2014 (see the English translation of the doctrine). According to these guidelines, the most serious military risk that Russia faces is the expansion of NATO. The potential of NATO enlargement to include former Soviet republics has been seen as a threat by Russian leaders for many years, with concern about Ukraine and Georgia resulting in Russian involvement in conflicts in both of those countries. While this concern remains uppermost in Russian leaders minds, in recent years they have also come to focus on the expansion of NATO military infrastructure in existing member states near Russias borders. The doctrine accordingly identifies military risks associated with bringing the military infrastructure of NATO member countries near the borders of the Russian Federation and with the deployment (build-up) of military contingents of foreign states (groups of states) on the territories of states contiguous with the Russian Federation and its allies, as well as in adjacent waters, including for exerting political and military pressure on the Russian Federation (Russian Military Doctrine, 12a and 12c). The 2014 military doctrine was the first official document to highlight the military threat posed to Russia by externally organized regime change. In recent years, this has been repeatedly mentioned as the most serious threat facing the Russian government, but it had not previously been portrayed as a military threat. By mentioning the destabilization of the situation in individual states and regions and undermining of global and regional stability and the establishment of regimes whose policies threaten the interests of the Russian Federation in states contiguous with the Russian Federation, including by overthrowing legitimate state administration bodies as external military risks, Russian leaders highlighted their perception that regime change originates in secret plans organized abroad, primarily by the United States and its allies (Doctrine, 12b and 12m). These plans, Russian leaders argue, include a number of aspects. The establishment of hostile regimes in neighboring states through the destabilization of legitimate governments is seen as being part of a campaign to eliminate Russian influence over neighbors that are of vital importance to Russias security. In addition, Russias adversaries are willing to sow chaos in foreign states in order to create excuses to intervene and establish pro-Western governments there. Finally, even though these efforts mostly take place outside Russia itself, their ultimate goal is to weaken the Russian government in order to create an opportunity to replace the Putin regime with one more amenable to Western dictates. In addition to military and political means to achieve these goals, Russian leaders are concerned about the use of information warfare to weaken Russian sovereignty, political independence, and territorial integrity (Doctrine, 12l). This is part of an overall emphasis on internal threats and the role of state policy in countering Western interference in Russian domestic affairs. A third set of security risks faced by Russia concern threats to its nuclear deterrence capability. Missile defense remains at the top of this list, as Russian leaders do not believethat the United States can make a credible commitment to refrain from using such defenses against Russias nuclear deterrent capability. They are convinced that if the United States were able to develop an effective and financially viable form of defense against ballistic missiles, domestic political pressure would result in it being expanded to counter Russian missiles, regardless of any promises that the leaders of the United States might make in the interim that missile defense is aimed only against rogue states such as Iran and North Korea. Russian leaders concerns about threats to Russian nuclear deterrence capabilities have in recent years moved beyond missile defense to include a variety of new technologies, such as the Prompt Global Strike concept for the development of conventional strategic precision-guided munitions and weapons fired from space. The 2014 military doctrine adds these weapons to the list of military risks faced by Russia (Doctrine, 12d). As with missile defense, the concern is that the United States might use such weapons to eliminate Russian nuclear deterrent capability, rendering it defenseless against a NATO or U.S. attack. Finally, Russian leaders express a genuine concern about the threat posed to Russia by radical Islamist organizations. This concern is usually articulated through the discussion of global terrorism and extremism. The Russian military doctrine highlights the links between radical international armed groupings and inter-ethnic and inter-confessional tensions in the context of a lack of effective international anti-terrorist cooperation (Doctrine, 12j and 12k). The significance of this concern for Russian leaders is highlighted by its choice as the main theme of the 2016 Moscow Conference on International Security. Given Russias recent history with Islamist insurgency in the North Caucasus and terrorist acts committed throughout Russia by extremists over the last 20 years, Russian leaders recognize the potential for a renewed wave of attacks to destabilize the Russian state. As is usually the case, the Russian military doctrine does not mention any threats posed by China. Ostensibly, this is because Russia considers China a strategic partner rather than a potential threat. Nevertheless, Russian experts regularly discuss the potential long-term risk of Chinese designs on Russian territory in the Far East and regularly contemplate the short-term danger of Russia becoming excessively dependent on China and being reduced to a Chinese junior partner and energy supplier. Furthermore, the Russian military regularly conducts exercises that are designed to counter a land invasion by a major power in the Far East and Siberia. Although no country is mentioned as the target of these exercises, China is the only country that could threaten Russia with a land invasion from the east. Overall, in recent years, Russian leaders have become more concerned about the threats they feel are emanating from NATO and the United States. In the aftermath of the Arab Spring and especially after the electoral protests that took place in Russia in 2011-12, they started to emphasize the danger to Russia posed by externally fomented domestic protests and regime change. These combined changes in Russian threat perceptions contributed to a serious deterioration in Russias relations with the West even before the Ukraine conflict erupted in 2014. Western planners need to keep in mind that Russian leaders see Russia as weaker than its adversaries and very much on the defensive. This does not preclude a concurrent belief that Russia needs to be proactive and to initiate conflict when critical state interests are threatened and opportunities to seize the initiative present themselves. As a result, Western observers often see Russia as having an aggressive and revanchist mindset, even as Russian leaders perceive their actions as aimed entirely at shoring up their vulnerable security position. Regional Priorities Russian foreign policy remains focused on Europe and the United States. Since the international system remains centered on Euro-Atlantic institutions, Russias drive for respect in the international system and the geographic proximity of its main population centers to Europe means that Europe remains the primary geographic region of focus for Russian foreign policy. Russian interests in Europe are both economic and political. Economic interests are related primarily to energy sales, while politically Russia seeks to weaken European institutions in order to work bilaterally with individual states. Russias second area of concern is its vulnerable southern border. Russian policy in Central Asia and the Caucasus has in recent years been shaped by three divergent perspectives: 1) great power competition in the region, which leads Russian politicians to view the regions problems through a geopolitical and military lens; 2) energy, with a focus on securing exclusive rights for gas and oil transit from the region to Europe; and 3) concern about transnational security threats, such as radical Islamism, terrorism, and drug smuggling. The internal tension among these perspectives has been the main source of inconsistency in Russian policies in the region. Depending on which perspective is in ascendance, Russian officials alternate between a) focusing on soft security threats, which are best dealt with through the development of cooperative mechanisms with states both in and outside the region, and b) taking steps to limit the influence of outside states in the region as part of an effort to retain a monopoly on energy transit and to come out on top in its rivalry with the United States. In recent years, with the fading of U.S. involvement in Central Asia and the decline in energy prices, Russia has become more focused on ensuring that the region is ruled by friendly regimes and supporting their efforts to prevent internal uprisings and infiltration by Islamist extremists. In recent years, the Middle East has become more important for Russian foreign policy. Russias key goals in the region are to reduce instability while increasing its own influence and reducing that of the United States. Russian leaders see U.S. policies that promote democratization as being the main cause of chaos and instability throughout the region. At the same time, Moscows interests in the Middle East have clearly benefited from overreach by the United States. Russia has worked to use local dissatisfaction with the conduct of the Iraq war and U.S. support for popular protests against local autocrats to restore some of the influence it lost in the Middle East after the collapse of the Soviet Union. The Russian operation in Syria has done even more to this end, showing that Russia has the interest and resources to be a serious player in the region. The establishment of a permanent military presence in Syria over the last year has further increased Russian influence in the Middle East, to the extent that some analysts argue that Russia now has a commanding position in Syria and perhaps in the region as a whole. Russias involvement in the Middle East is fraught with risks as well. The de facto Shia alliance with Iran, Iraq, and Syria has led to tension with Gulf states and (in the recent past) with Turkey and also brings Russia into direct confrontation with ISIS, potentially exposing it to a higher risk of terrorist attacks against Russian interests and/or on Russian territory. Finally, Russias turn toward Asia has so far been expressed more in rhetoric than in actual policy. Russian elites are starting to realize that Asia matters in its own right, not just as an adjunct or counterbalance to the West. But so far they have been more adept at recognizing the importance of Asia than in developing effective strategies for engaging with it. In part, this is because old stereotypes of Asia as inferior still dominate. But mostly it is because it is hard to reconcile the pursuit of Russian security and economic interests in Asia with the Russian political elites Western-centric worldview. Even in Asia, U.S. behavior in large part determines how Russia responds, since containing and balancing the United States is one of the key missions of Russian foreign policy around the world. This stems in large part from Russian leaders belief that Russia can be a global power only by limiting the influence of the United States. In Asia, it has tried to do so (with limited success) by building an anti-hegemonic consensus with China and India. At the same time, despite the currently positive relations with China, Russian leaders remain concerned about Chinas increase in power and long-term intentions, particularly given Chinas efforts to develop the Silk Road project. They worry that China could replace Russia as the dominant other in U.S. foreign affairs, leaving Russia marginalized. For this reason, despite ongoing tension with the United States, Russian leaders are not averse to having the United States work to constrain Chinese ambitions in Asia and around the world. On the whole, Russian objectives in Asia are preventative in nature: containing the United States and China, maintaining Russian influence in the region, and eroding US-led alliances without destabilizing the region, all while staying out of local conflicts. Conclusion The election of Donald Trump as president of the United States is unlikely to change Russias strategic calculus. Russia will continue to seek to maximize its status in the world, possibly by proposing a deal where the United States recognizes its sphere of influence in its immediate neighborhood in exchange for a more cooperative relationship globally. Such a trade would legitimize Russia as a global great power while avoiding the need to expend scarce resources on a global fight for influence with the United States. Advertisements"
wordpress,"['bias', 'conspiracy']",https://russiamil.wordpress.com/2016/11/15/russias-strategic-calculus-threat-perceptions-and-military-doctrine/feed/,Comments on: Russias Strategic Calculus: Threat Perceptions and Military Doctrine,[],2016-11-15 00:00:00,
